"movieId","title","Action","Adventure","Animation","Children","Comedy","Crime","Documentary","Drama","Fantasy","Film-Noir","Horror","Musical","Mystery","Romance","Sci-Fi","Thriller","War","Western","movie_views","movie_rating","score"
55620,"For the Bible Tells Me So (2007)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2.5,NA
55671,"Sea Wolf, The (1941)",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,NA
55687,"My Kid Could Paint That (2007)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3.83333333333333,NA
55705,"Secret Sunshine (Milyang) (2007)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3,NA
55713,"Reckless Moment, The (1949)",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,4.25,NA
55721,"Elite Squad (Tropa de Elite) (2007)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,41,3.74390243902439,NA
55729,"King of California (2007)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.58333333333333,NA
55732,"Martian Child (2007)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3.64285714285714,NA
55765,"American Gangster (2007)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,5,3.6,NA
55768,"Bee Movie (2007)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,4.0462962962963,NA
55805,"Before the Devil Knows You're Dead (2007)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,9,2.88888888888889,NA
55814,"Diving Bell and the Butterfly, The (Scaphandre et le papillon, Le) (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,NA
55820,"No Country for Old Men (2007)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,6,4.16666666666667,NA
55830,"Be Kind Rewind (2008)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.5,NA
55851,"Crazy Love (2007)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,3.92857142857143,NA
55872,"August Rush (2007)",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,3.125,NA
55895,"Desperate Hours, The (1955)",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,16,2.96875,NA
55908,"Man from Earth, The (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,NA
55946,"Lions For Lambs (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,6,1.91666666666667,NA
55995,"Beowulf (2007)",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,NA
56001,"Love in the Time of Cholera (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,NA
56003,"Southland Tales (2006)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1.5,NA
56012,"Evening with Kevin Smith 2 Evening Harder, An (2006)",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.5,NA
56015,"Kansas City Confidential (1952)",0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1.5,NA
56028,"Rails & Ties (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.5,NA
56060,"I Served the King of England (Obsluhoval jsem anglického krále) (2006)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,14,3.5,NA
56093,"12 (2007)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,10,2.9,NA
56141,"Blame it on Fidel! (La faute à Fidel!) (2006)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,2.9,NA
56145,"Mist, The (2007)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1.75,NA
56152,"Enchanted (2007)",0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,2,2.75,NA
56156,"Hitman (2007)",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3.83333333333333,NA
56158,"This Christmas (2007)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,12,2.66666666666667,NA
56165,"P2 (2007)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,44,3.44318181818182,NA
56169,"Awake (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,2.3,NA
56171,"Golden Compass, The (2007)",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,3.57142857142857,NA
56174,"I Am Legend (2007)",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,2,1.75,NA
56176,"Alvin and the Chipmunks (2007)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.25,NA
56251,"Futurama Bender's Big Score (2007)",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6,3.25,NA
56274,"Margot at the Wedding (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,NA
56286,"I'm Not There (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,3.63636363636364,NA
56333,"Savages, The (2007)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,63,3.67460317460317,NA
56336,"Wrong Turn 2 Dead End (2007)",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,NA
56339,"Orphanage, The (Orfanato, El) (2007)",0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,4.5,NA
56367,"Juno (2007)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2.5,NA
56379,"Maxed Out Hard Times, Easy Credit and the Era of Predatory Lenders (2006)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,NA
56389,"My Blueberry Nights (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3.75,NA
56479,"Party Monster (1998)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,3.6,NA
56511,"Redacted (2007)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,6,3.66666666666667,NA
56563,"Helvetica (2007)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,NA
56587,"Bucket List, The (2007)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.5,NA
56607,"Kite Runner, The (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3.5,NA
56612,"Sex and Fury (Furyô anego den Inoshika Ochô) (1973)",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3.5,NA
56633,"Butterfly on a Wheel (Shattered) (2007)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3,NA
56715,"Wristcutters A Love Story (2006)",0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,17,3.55882352941176,NA
56719,"Vitus (2006)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,3.5,NA
56744,"Longford (2006)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,30,3.95,NA
56757,"Sweeney Todd The Demon Barber of Fleet Street (2007)",0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,18,3.77777777777778,NA
56775,"National Treasure Book of Secrets (2007)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2.59090909090909,NA
56782,"There Will Be Blood (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,3.08333333333333,NA
56788,"Charlie Wilson's War (2007)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,2.5,NA
56801,"AVPR Aliens vs. Predator - Requiem (2007)",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7,3.07142857142857,NA
56805,"Walk Hard The Dewey Cox Story (2007)",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,NA
56848,"Ricochet (1991)",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,4,NA
56885,"Great Debaters, The (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.5,NA
56908,"Dedication (2007)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,9,3.44444444444444,NA
56915,"Water Horse Legend of the Deep, The (2007)",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,NA
56921,"Battlestar Galactica Razor (2007)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,13,3.07692307692308,NA
56941,"P.S. I Love You (2007)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1.25,NA
56945,"Perfect Holiday, The (2007)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2.9,NA
56949,"27 Dresses (2008)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,NA
57041,"Santa Claus Conquers the Martians (1964)",0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4,NA
57147,"Cassandra's Dream (2007)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,7,3.92857142857143,NA
57223,"D-War (Dragon Wars) (2007)",1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,NA
57243,"Band's Visit, The (Bikur Ha-Tizmoret) (2007)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2.83333333333333,NA
57274,"[REC] (2007)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,20,3.45,NA
57326,"In the Name of the King A Dungeon Siege Tale (2008)",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,NA
57353,"Flawless (2007)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2.5,NA
57368,"Cloverfield (2008)",1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,NA
57370,"Mad Money (2008)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,NA
57401,"Cleaner (2007)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,3.66666666666667,NA
57430,"Welcome to L.A. (1976)",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,3.5,NA
57473,"Return of Doctor X, The (1939)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,2,2.5,NA
57504,"Girl Who Leapt Through Time, The (Toki o kakeru shôjo) (2006)",0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,15,3.6,NA
57520,"One Missed Call (2008)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,4,1.125,NA
57526,"Untraceable (2008)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1.5,NA
57528,"Rambo (Rambo 4) (2008)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2.5,NA
57532,"Meet the Spartans (2008)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA
57534,"Eye, The (2008)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,23,3.54347826086957,NA
57538,"Over Her Dead Body (2008)",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,41,3.76829268292683,NA
57637,"Signal, The (2007)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2.5,NA
57640,"Hellboy II The Golden Army (2008)",1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.5,NA
57669,"In Bruges (2008)",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,2,3.25,NA
57709,"Thunder Rock (1942)",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,2,1.25,NA
57843,"Rise of the Footsoldier (2007)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,2.875,NA
57910,"Teeth (2007)",0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,NA
57949,"Welcome Home, Roscoe Jenkins (2008)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,NA
57951,"Fool's Gold (2008)",1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,NA
57960,"Great Lie, The (1941)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.5,NA
57972,"Deep Water (2006)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,2.92857142857143,NA
57980,"Art of Negative Thinking, The (Kunsten å tenke negativt) (2006)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,NA
58007,"Shout, The (1978)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9,3.83333333333333,NA
58025,"Jumper (2008)",1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,3.5,NA
58029,"It's a Free World... (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,NA
58047,"Definitely, Maybe (2008)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,12,3.04166666666667,NA
58059,"I Live in Fear (Ikimono no kiroku) (1955)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2.83333333333333,NA
58078,"Air I Breathe, The (2007)",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,1.5,NA
58103,"Vantage Point (2008)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,3,NA
58105,"Spiderwick Chronicles, The (2008)",0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,2,NA
58107,"Step Up 2 the Streets (2008)",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,6,3.5,NA
58123,"Il Mare (Siworae) (2000)",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,5,2.6,NA
58146,"Witless Protection (2008)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3.4,NA
58154,"Other Boleyn Girl, The (2008)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,4.5,NA
58156,"Semi-Pro (2008)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.33333333333333,NA
58162,"Run Fatboy Run (2007)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.5,NA
58191,"Taxi to the Dark Side (2007)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,NA
58246,"Grace Is Gone (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,2.40909090909091,NA
58287,"Descent (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,12,3.5,NA
58291,"College Road Trip (2008)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.58333333333333,NA
58293,"10,000 BC (2008)",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,5,3.3,NA
58295,"Bank Job, The (2008)",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,2.25,NA
58297,"Doomsday (2008)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,5,3.8,NA
58299,"Horton Hears a Who! (2008)",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2.5,NA
58301,"Funny Games U.S. (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,2,NA
58303,"Counterfeiters, The (Die Fälscher) (2007)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,8,2.625,NA
58306,"Mongol (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3.25,NA
58315,"Love Guru, The (2008)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.75,NA
58332,"Diary of the Dead (2007)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,3.5,NA
58347,"Penelope (2006)",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4,4.375,NA
58351,"City of Men (Cidade dos Homens) (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,NA
58373,"Woman in White, The (1948)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2.5,NA
58376,"Zeitgeist The Movie (2007)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5,NA
58404,"Justice League The New Frontier (2008)",1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3,3.66666666666667,NA
58418,"Then She Found Me (2007)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2.5,NA
58425,"Heima (2007)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1.5,NA
58432,"What Just Happened (2008)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.33333333333333,NA
58439,"Downhill Racer (1969)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.5,NA
58485,"Return of the Living Dead 3 (1993)",0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,3,3.5,NA
58490,"Miss Pettigrew Lives for a Day (2008)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127,4.14173228346457,NA
58492,"Snow Angels (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,NA
58494,"Married Life (2007)",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,3.5,NA
58559,"Dark Knight, The (2008)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2.75,NA
58576,"Made in U.S.A. (1966)",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2.75,NA
58622,"Hammer, The (2007)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,NA
58627,"Never Back Down (2008)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,NA
58652,"CJ7 (Cheung Gong 7 hou) (2008)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,12,3.70833333333333,NA
58709,"Tropical Malady (Sud pralad) (2004)",0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,5,2.9,NA
58783,"Youth Without Youth (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2,NA
58803,"21 (2008)",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,2.5,NA
58806,"Smart People (2008)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,NA
58816,"Gymnast, The (2006)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,NA
58839,"Leatherheads (2008)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3.83333333333333,NA
58870,"Zebraman (2004)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,NA
58876,"Stop-Loss (2008)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,3,NA
58879,"Shine a Light (2008)",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,5,NA
58881,"Dark Matter (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.5,NA
58889,"Business of Being Born, The (2008)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3.08333333333333,NA
58937,"Julia (2008)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,21,3.83333333333333,NA
58972,"Nim's Island (2008)",0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,NA
58975,"Ruins, The (2008)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1.66666666666667,NA
58998,"Forgetting Sarah Marshall (2008)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,3.28571428571429,NA
59000,"Sex and Death 101 (2007)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.5,NA
59014,"Superhero Movie (2008)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3.71428571428571,NA
59016,"Street Kings (2008)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,4,NA
59018,"Visitor, The (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,NA
59022,"Harold & Kumar Escape from Guantanamo Bay (2008)",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5,NA
59026,"99 francs (2007)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,NA
59037,"Speed Racer (2008)",1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2.85714285714286,NA
59040,"Gabriel (2007)",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,NA
59053,"Nathalie... (2003)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.5,NA
59103,"Forbidden Kingdom, The (2008)",1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2.5,NA
59105,"Where in the World Is Osama Bin Laden? (2008)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,3.42857142857143,NA
59107,"Life Before Her Eyes, The (2007)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,3.25,NA
59118,"Happy-Go-Lucky (2008)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.16666666666667,NA
59126,"Religulous (2008)",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.5,NA
59129,"Outpost (2008)",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,NA
59141,"Son of Rambow (2007)",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,NA
59143,"Super High Me (2007)",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3.5,NA
59159,"Murders in the Rue Morgue (1932)",0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,6,2.91666666666667,NA
59173,"Killer Elite, The (1975)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,3,NA
59188,"Viva Zapata! (1952)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,NA
59256,"Deception (2008)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.5,NA
59258,"Baby Mama (2008)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,NA
59273,"Delirious (2006)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,80,3.89375,NA
59290,"Klimt (2006)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3.25,NA
59306,"Prom Night (2008)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,3.25,NA
59315,"Iron Man (2008)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.5,NA
59333,"Made of Honor (2008)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,45,3.84444444444444,NA
59336,"Redbelt (2008)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,3.35,NA
59362,"Anamorph (2007)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3.25,NA
59369,"Taken (2008)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,3.5,NA
59387,"Fall, The (2006)",0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,4.5,NA
59392,"Stargate The Ark of Truth (2008)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,2.25,NA
59404,"Meet Bill (2007)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1.33333333333333,NA
59418,"American Crime, An (2007)",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,NA
59421,"What Happens in Vegas... (2008)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.5,NA
59429,"American Pie Presents Beta House (American Pie 6 Beta House) (2007)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.35714285714286,NA
59463,"Man Between, The (1953)",0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,3.5,NA
59485,"a/k/a Tommy Chong (2005)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,NA
59501,"Chronicles of Narnia Prince Caspian, The (2008)",0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,NA
59527,"Window, The (1949)",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,4,NA
59590,"Young at Heart (a.k.a. Young@Heart) (2007)",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,26,2.67307692307692,NA
59594,"War, Inc. (2008)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,3,NA
59604,"Girl Next Door, The (2007)",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,4,NA
59615,"Indiana Jones and the Kingdom of the Crystal Skull (2008)",1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1.33333333333333,NA
59621,"How to Rob a Bank (2007)",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,NA
59684,"Lake of Fire (2006)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,2.41666666666667,NA
59709,"Oxford Murders, The (2007)",0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,4,2,NA
59721,"Grand, The (2007)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.75,NA
59725,"Sex and the City (2008)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3,NA
59727,"Strangers, The (2008)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,40,3.7,NA
59731,"Bigger, Stronger, Faster* (2008)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,NA
59738,"All the Boys Love Mandy Lane (2006)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,3.75,NA
59784,"Kung Fu Panda (2008)",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,NA
59810,"Recount (2008)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,NA
59832,"Where the Sidewalk Ends (1950)",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,13,2.88461538461538,NA
59838,"Chato's Land (1972)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,NA
59850,"St. Ives (1976)",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,2,NA
59900,"You Don't Mess with the Zohan (2008)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,NA
